Year,Sex,Age,Exposure,M
2012,male,24,644758.17,6.32e-4
2012,male,25,667297.64,6.32e-4
2012,male,26,684297.58,6.35e-4
2012,male,27,708763.37,6.12e-4
2012,male,28,726125.17,6.26e-4
2012,male,29,736228.29,5.96e-4
2012,male,30,736604.48,6.38e-4
2012,male,31,755810.33,6.59e-4
2012,male,32,787308.38,7.04e-4
2012,male,33,810658.51,6.6e-4
2012,male,34,841677.91,7.07e-4
2012,male,35,868783.16,8.15e-4
2012,male,36,912763.45,8.61e-4
2012,male,37,962520.81,8.87e-4
2012,male,38,997935.71,9.94e-4
2012,male,39,1009512.72,0.001067
2012,male,40,987279.23,0.001134
2012,male,41,958196.86,0.001275
2012,male,42,934258.58,0.001377
2012,male,43,926778.96,0.001624
2012,male,44,888742.65,0.001741
2012,male,45,853716.69,0.001717
2012,male,46,780663.26,0.001985
2012,male,47,827787.13,0.002286
2012,male,48,805605.04,0.002423
2012,male,49,788154.33,0.002761
2012,male,50,767826.42,0.002997
2012,male,51,756710.98,0.003266
2012,male,52,760983.9,0.003493
2012,male,53,772178.71,0.00388
2012,male,54,742866.33,0.004346
2012,male,55,748886.5,0.004539
2012,male,56,771075.28,0.00496
2012,male,57,792988.28,0.005574
2012,male,58,805797.81,0.006377
2012,male,59,851612.58,0.006902
2012,male,60,897990.91,0.007584
2012,male,61,970154.31,0.008242
2012,male,62,1026542.25,0.00914
2012,male,63,1079132.5,0.010201
2012,male,64,1082880.05,0.011229
2012,male,65,935033.82,0.011927
2012,male,66,647649.85,0.012723
2012,male,67,703643.86,0.014568
2012,male,68,809446.92,0.015888
2012,male,69,776538.64,0.016927
2012,male,70,797345.84,0.018338
2012,male,71,735840.53,0.020194
2012,male,72,659306.23,0.021812
2012,male,73,592565.64,0.023729
2012,male,74,624788.18,0.026745
2012,male,75,599836.26,0.030427
2012,male,76,596125.92,0.033312
2012,male,77,536112.49,0.038532
2012,male,78,503547.24,0.042675
2012,male,79,478328.38,0.049069
2012,male,80,434931.64,0.055695
2012,male,81,405714.94,0.061972
2012,male,82,353301.24,0.070888
2012,male,83,326423.28,0.078585
2012,male,84,283971.68,0.090298
2012,male,85,251575.09,0.100222
2012,male,86,215751.03,0.11305
2012,male,87,173033.54,0.127161
2012,male,88,134472.5,0.142674
2012,male,89,102793.1,0.155152
2012,male,90,80901.17,0.177246
2012,male,91,64064.14,0.196101
2012,male,92,50531.82,0.217547
2012,male,93,35205.26,0.240936
2012,male,94,27551.88,0.263135
2012,male,95,20705.26,0.297789
2012,male,96,15129.17,0.31728
2012,male,97,10611.29,0.352942
2012,male,98,7233.09,0.389791
2012,male,99,4486.44,0.426543
2012,male,100,2809.21,0.445819
2012,male,101,1663.9,0.48774
2012,male,102,948.46,0.5324
2012,male,103,533.15,0.539345
2012,male,104,258.35,0.65543
2012,male,105,133.62,0.614816
2012,male,106,64.95,0.894755
2012,male,107,27.49,0.65621
2012,male,108,14.17,0.636661
2012,male,109,6.66,0.600337
2012,male,110,3.9,0.769089
2012,total,0,1036145.75,0.002222
2012,total,1,1043890.29,3.41e-4
2012,total,2,1039651.57,1.86e-4
2012,total,3,1050359.81,1.76e-4
2012,total,4,1061455.44,1.35e-4
2012,total,5,1058350.33,1.32e-4
2012,total,6,1049894.7,7.7e-5
2012,total,7,1069229.08,9.1e-5
2012,total,8,1094771.94,9e-5
2012,total,9,1119004.71,7.3e-5
2012,total,10,1149109.38,5.9e-5
2012,total,11,1160657.6,6.6e-5
2012,total,12,1170753.55,7.9e-5
2012,total,13,1186768.21,9.3e-5
2012,total,14,1190355.82,1.37e-4
2012,total,15,1188719.1,1.27e-4
2012,total,16,1184659.14,1.89e-4
2012,total,17,1212659.19,2.11e-4
2012,total,18,1193834.13,2.84e-4
2012,total,19,1194927.42,3.36e-4
2012,total,20,1192295.79,3.45e-4
2012,total,21,1184805.81,3.83e-4
2012,total,22,1207047.13,4.26e-4
2012,total,23,1238787.55,4.25e-4
2012,total,24,1260843.42,4.54e-4
2012,total,25,1305796.14,4.54e-4
2012,total,26,1340823.42,4.7e-4
2012,total,27,1391313.17,4.76e-4
2012,total,28,1426261.42,4.68e-4
2012,total,29,1446877.59,4.52e-4
2012,total,30,1448319.62,4.8e-4
2012,total,31,1485767.83,5.2e-4
2012,total,32,1546733.3,5.39e-4
2012,total,33,1592465.19,5.31e-4
2012,total,34,1654567.17,5.59e-4
2012,total,35,1707941.78,6.14e-4
2012,total,36,1794092.75,6.69e-4
2012,total,37,1891965.11,7.03e-4
2012,total,38,1962564.28,7.97e-4
2012,total,39,1985869.66,8.42e-4
2012,total,40,1942107.58,8.97e-4
2012,total,41,1885935.34,0.001027
2012,total,42,1840727.76,0.001094
2012,total,43,1828872.96,0.001236
2012,total,44,1755165.31,0.001372
2012,total,45,1687831.42,0.001357
2012,total,46,1546352.46,0.001536
2012,total,47,1640158.18,0.001768
2012,total,48,1596802.51,0.001854
2012,total,49,1564357.97,0.002131
2012,total,50,1526049.19,0.002323
2012,total,51,1506020.39,0.002503
2012,total,52,1517452.41,0.002682
2012,total,53,1542915.35,0.002952
2012,total,54,1487115.24,0.003269
2012,total,55,1501132.6,0.003404
2012,total,56,1546853.09,0.003684
2012,total,57,1592555.62,0.004071
2012,total,58,1623333.59,0.004586
2012,total,59,1721637.93,0.004954
2012,total,60,1819563.43,0.005434
2012,total,61,1969762.43,0.00585
2012,total,62,2089889.75,0.006425
2012,total,63,2203291.75,0.007075
2012,total,64,2216367.83,0.007746
2012,total,65,1920362.44,0.008357
2012,total,66,1341642.78,0.00887
2012,total,67,1470900.96,0.01
2012,total,68,1701136.96,0.010837
2012,total,69,1638924.81,0.011707
2012,total,70,1690765.19,0.012637
2012,total,71,1569296,0.013952
2012,total,72,1416564.74,0.015209
2012,total,73,1285382.35,0.01653
2012,total,74,1370490.29,0.018692
2012,total,75,1330228,0.02114
2012,total,76,1340136.14,0.023116
2012,total,77,1224666.75,0.026665
2012,total,78,1172066.22,0.02942
2012,total,79,1135114.63,0.033775
2012,total,80,1052287.18,0.038529
2012,total,81,1004915.64,0.04275
2012,total,82,900952,0.04861
2012,total,83,856130.06,0.054508
2012,total,84,766814.36,0.062433
2012,total,85,702917.69,0.069888
2012,total,86,633239.6,0.078634
2012,total,87,542161.55,0.088968
2012,total,88,456420.39,0.099352
2012,total,89,384921.49,0.110941
2012,total,90,326541.84,0.125848
2012,total,91,273491.87,0.1426
2012,total,92,222579.29,0.160284
2012,total,93,161166.06,0.178466
2012,total,94,132254.54,0.200641
2012,total,95,105016.14,0.224457
2012,total,96,81063.04,0.250594
2012,total,97,60151.76,0.27536
2012,total,98,43806.37,0.309325
2012,total,99,29657.11,0.328861
2012,total,100,19891.41,0.365826
2012,total,101,12731.29,0.401999
2012,total,102,7727.78,0.440953
2012,total,103,4664.78,0.473469
2012,total,104,2698.71,0.505798
2012,total,105,1400.89,0.552177
2012,total,106,649.61,0.628542
2012,total,107,349.94,0.640563
2012,total,108,188.36,0.589674
2012,total,109,92.73,0.550283
2012,total,110,69.98,0.814821
2013,female,0,499784.23,0.001986
2013,female,1,501594.08,3.17e-4
2013,female,2,507354.13,1.85e-4
2013,female,3,507057.78,1.03e-4
2013,female,4,513180.22,8.4e-5
2013,female,5,518235.32,8.5e-5
2013,female,6,516496.26,8.9e-5
2013,female,7,512622.92,6.4e-5
2013,female,8,522441.73,6.7e-5
2013,female,9,534699.53,4.9e-5
2013,female,10,546169.48,6.2e-5
2013,female,11,560831.11,5.7e-5
2013,female,12,566273.05,5.3e-5
2013,female,13,571415.04,6.5e-5
2013,female,14,579626.55,8.6e-5
2013,female,15,581671.41,1.14e-4
2013,female,16,580527.69,1.09e-4
2013,female,17,576566.92,1.09e-4
2013,female,18,587986.98,1.65e-4
2013,female,19,577912.07,1.78e-4
2013,female,20,578512.57,2.16e-4
2013,female,21,578215.15,2.34e-4
2013,female,22,576250.74,2.71e-4
2013,female,23,588675.55,2.43e-4
2013,female,24,605061.64,2.28e-4
2013,female,25,616638.32,2.26e-4
2013,female,26,639205.61,2.61e-4
2013,female,27,657074.83,2.5e-4
2013,female,28,683128.68,2.84e-4
2013,female,29,700954.31,3.14e-4
2013,female,30,711593.75,2.85e-4
2013,female,31,712557.27,3.62e-4
2013,female,32,730636.95,4.22e-4
2013,female,33,760163.82,3.65e-4
2013,female,34,782454.71,4.22e-4
2013,female,35,813298.1,4.5e-4
2013,female,36,839489.43,4.78e-4
2013,female,37,881535.01,4.82e-4
2013,female,38,929498.64,5.31e-4
2013,female,39,964714.8,6.12e-4
2013,female,40,976593.63,6.37e-4
2013,female,41,955007.88,6.87e-4
2013,female,42,927653.69,7.89e-4
2013,female,43,906093.53,8.34e-4
2013,female,44,901450.03,9.37e-4
2013,female,45,865760.33,0.001004
2013,female,46,833564.35,0.00105
2013,female,47,765008.47,0.001225
2013,female,48,811601.47,0.001423
2013,female,49,790379.4,0.001485
2013,female,50,775208.17,0.001661
2013,female,51,757185.8,0.001661
2013,female,52,748340.86,0.001817
2013,female,53,755429.32,0.00201
2013,female,54,769601.07,0.002146
2013,female,55,743020.59,0.002293
2013,female,56,750956.37,0.002443
2013,female,57,774401.15,0.002581
2013,female,58,798025.47,0.002754
2013,female,59,815712.71,0.002931
2013,female,60,868024.24,0.003262
2013,female,61,919386.07,0.003472
2013,female,62,996852.27,0.003776
2013,female,63,1060036.27,0.004177
2013,female,64,1120233.56,0.004554
2013,female,65,1128657.15,0.004876
2013,female,66,980363.79,0.005398
2013,female,67,690132.84,0.00557
2013,female,68,762766.59,0.006283
2013,female,69,885963,0.006767
2013,female,70,856370.86,0.00735
2013,female,71,886573.1,0.008385
2013,female,72,826335.36,0.009026
2013,female,73,749939.22,0.010218
2013,female,74,685382.81,0.011344
2013,female,75,736623.23,0.012878
2013,female,76,720418.58,0.014767
2013,female,77,732441.15,0.016697
2013,female,78,676479.37,0.019127
2013,female,79,655446.07,0.02172
2013,female,80,641889.94,0.025457
2013,female,81,601085.85,0.029755
2013,female,82,580980.09,0.03358
2013,female,83,528102.97,0.039143
2013,female,84,507732,0.044369
2013,female,85,459842.1,0.051764
2013,female,86,426679.98,0.060247
2013,female,87,391104.1,0.069744
2013,female,88,342255.95,0.080116
2013,female,89,295232.38,0.092605
2013,female,90,255085.88,0.107306
2013,female,91,218610.74,0.123727
2013,female,92,183262.85,0.141029
2013,female,93,148056.56,0.157792
2013,female,94,106201.67,0.17846
2013,female,95,86219.69,0.20463
2013,female,96,67714.7,0.231635
2013,female,97,51586.22,0.257236
2013,female,98,37663.6,0.289155
2013,female,99,27029.77,0.318887
2013,female,100,18013.63,0.347194
2013,female,101,11825.02,0.384553
2013,female,102,7360.79,0.420824
2013,female,103,4325.8,0.477382
2013,female,104,2554.92,0.484806
2013,female,105,1467.77,0.503743
2013,female,106,727.9,0.523697
2013,female,107,324.71,0.573091
2013,female,108,171.94,0.686627
2013,female,109,91.59,0.655402
2013,female,110,80.31,0.647742
2013,male,0,525002.19,0.002276
2013,male,1,526540.52,3.33e-4
2013,male,2,533007.68,2.12e-4
2013,male,3,532560.68,1.26e-4
2013,male,4,538530.8,1.3e-4
2013,male,5,543823.87,1.22e-4
2013,male,6,541904.78,9.1e-5
2013,male,7,537584.09,9.1e-5
2013,male,8,547403.54,1.01e-4
2013,male,9,560673.68,8.9e-5
2013,male,10,573716.5,6.5e-5
2013,male,11,589519.99,7e-5
2013,male,12,596858.18,7.7e-5
2013,male,13,603206.06,1.4e-4
2013,male,14,611176.59,1.25e-4
2013,male,15,612422.14,1.37e-4
2013,male,16,611188.67,2.26e-4
2013,male,17,608400.89,2.85e-4
2013,male,18,621050.12,3.68e-4
2013,male,19,609916.63,4.16e-4
2013,male,20,609629.21,4.78e-4
2013,male,21,607933.12,5.73e-4
2013,male,22,604220.15,5.62e-4
2013,male,23,615792.28,5.79e-4
2013,male,24,632680.68,6.21e-4
2013,male,25,644468.69,5.94e-4
2013,male,26,667380.25,5.87e-4
2013,male,27,684304.15,5.71e-4
2013,male,28,708711.7,5.5e-4
2013,male,29,726330.42,6.32e-4
2013,male,30,736771.99,6.59e-4
2013,male,31,737279.34,6.45e-4
2013,male,32,756418.69,6.48e-4
2013,male,33,787904.78,7.01e-4
2013,male,34,811162.74,6.58e-4
2013,male,35,842065.9,8.09e-4
2013,male,36,869128.44,8.39e-4
2013,male,37,912826.97,8.85e-4
2013,male,38,962459.27,9.34e-4
2013,male,39,997874.56,0.001054
2013,male,40,1009315.22,0.001163
2013,male,41,987096.94,0.001164
2013,male,42,957815.43,0.001372
2013,male,43,933679.2,0.001488
2013,male,44,926165.94,0.001619
2013,male,45,888139.38,0.001837
2013,male,46,852973.67,0.001905
2013,male,47,779810.31,0.002216
2013,male,48,826719.2,0.002382
2013,male,49,804374.64,0.002619
2013,male,50,786776.35,0.002874
2013,male,51,766374.94,0.003162
2013,male,52,755056.61,0.00346
2013,male,53,759114.85,0.003852
2013,male,54,770105.04,0.004301
2013,male,55,740622.9,0.004639
2013,male,56,746396.62,0.004891
2013,male,57,768257.61,0.005437
2013,male,58,789536.14,0.005996
2013,male,59,801833.72,0.006588
2013,male,60,847104.39,0.007379
2013,male,61,892830.17,0.008169
2013,male,62,963549.91,0.00881
2013,male,63,1018547.76,0.009952
2013,male,64,1069738.58,0.01078
2013,male,65,1072306.66,0.011851
2013,male,66,924564.33,0.01276
2013,male,67,639454.41,0.013636
2013,male,68,693899.79,0.015362
2013,male,69,797197.15,0.01668
2013,male,70,763628.05,0.018089
2013,male,71,782637.57,0.019476
2013,male,72,720799.71,0.021781
2013,male,73,644553.95,0.023779
2013,male,74,577870.39,0.025719
2013,male,75,607647.5,0.029388
2013,male,76,581426.74,0.032635
2013,male,77,575671.09,0.036549
2013,male,78,515260.67,0.042026
2013,male,79,481446.99,0.04659
2013,male,80,454684.96,0.053695
2013,male,81,410722.31,0.061681
2013,male,82,379759.31,0.068963
2013,male,83,328059.15,0.077459
2013,male,84,300368.41,0.087068
2013,male,85,258624.23,0.098103
2013,male,86,226514.82,0.109613
2013,male,87,191529.2,0.123291
2013,male,88,151461.97,0.138736
2013,male,89,115967.32,0.154671
2013,male,90,87242.46,0.171137
2013,male,91,67317.78,0.186001
2013,male,92,52342.61,0.210775
2013,male,93,40252.08,0.233868
2013,male,94,27454.04,0.257687
2013,male,95,20819.64,0.29154
2013,male,96,15248.4,0.316068
2013,male,97,10848.58,0.342402
2013,male,98,7355.5,0.364183
2013,male,99,4879.2,0.401597
2013,male,100,2943.78,0.420272
2013,male,101,1763.74,0.488467
2013,male,102,997.84,0.518029
2013,male,103,556.15,0.515169
2013,male,104,298.85,0.569847
2013,male,105,132.41,0.68092
2013,male,106,69.21,0.709271
2013,male,107,27.91,1.005107
2013,male,108,12.73,0.62977
2013,male,109,7.47,0.40302
2013,male,110,6.51,0.614847
2013,total,0,1024786.43,0.002135
2013,total,1,1028134.6,3.25e-4
2013,total,2,1040361.81,1.99e-4
2013,total,3,1039618.46,1.15e-4
2013,total,4,1051711.02,1.08e-4
2013,total,5,1062059.18,1.04e-4
2013,total,6,1058401.04,9e-5
2013,total,7,1050207.01,7.8e-5
2013,total,8,1069845.27,8.4e-5
2013,total,9,1095373.21,6.9e-5
2013,total,10,1119885.98,6.3e-5
2013,total,11,1150351.1,6.4e-5
2013,total,12,1163131.23,6.5e-5
2013,total,13,1174621.1,1.03e-4
2013,total,14,1190803.14,1.06e-4
2013,total,15,1194093.55,1.26e-4
2013,total,16,1191716.36,1.69e-4
2013,total,17,1184967.81,1.99e-4
2013,total,18,1209037.1,2.69e-4
2013,total,19,1187828.7,3e-4
2013,total,20,1188141.77,3.51e-4
2013,total,21,1186148.27,4.08e-4
2013,total,22,1180470.89,4.2e-4
2013,total,23,1204467.82,4.15e-4
2013,total,24,1237742.32,4.29e-4
2013,total,25,1261107.01,4.14e-4
2013,total,26,1306585.86,4.28e-4
2013,total,27,1341378.98,4.14e-4
2013,total,28,1391840.39,4.19e-4
2013,total,29,1427284.73,4.76e-4
2013,total,30,1448365.74,4.76e-4
2013,total,31,1449836.61,5.06e-4
2013,total,32,1487055.64,5.37e-4
2013,total,33,1548068.6,5.36e-4
2013,total,34,1593617.46,5.42e-4
2013,total,35,1655364,6.33e-4
2013,total,36,1708617.88,6.62e-4
2013,total,37,1794361.98,6.87e-4
2013,total,38,1891957.91,7.36e-4
2013,total,39,1962589.36,8.37e-4
2013,total,40,1985908.85,9.05e-4
2013,total,41,1942104.82,0.00093000000000000005
2013,total,42,1885469.12,0.001086
2013,total,43,1839772.74,0.001166
2013,total,44,1827615.97,0.001283
2013,total,45,1753899.71,0.001426
2013,total,46,1686538.01,0.001483
2013,total,47,1544818.77,0.001725
2013,total,48,1638320.68,0.001907
2013,total,49,1594754.04,0.002057
2013,total,50,1561984.52,0.002272
2013,total,51,1523560.74,0.002416
2013,total,52,1503397.47,0.002642
2013,total,53,1514544.18,0.002934
2013,total,54,1539706.11,0.003224
2013,total,55,1483643.49,0.003464
2013,total,56,1497352.99,0.003663
2013,total,57,1542658.76,0.004004
2013,total,58,1587561.61,0.004367
2013,total,59,1617546.43,0.004744
2013,total,60,1715128.62,0.005296
2013,total,61,1812216.24,0.005786
2013,total,62,1960402.19,0.00625
2013,total,63,2078584.03,0.007007
2013,total,64,2189972.14,0.007595
2013,total,65,2200963.8,0.008274
2013,total,66,1904928.12,0.008971
2013,total,67,1329587.24,0.009449
2013,total,68,1456666.38,0.010608
2013,total,69,1683160.15,0.011462
2013,total,70,1619998.92,0.012412
2013,total,71,1669210.67,0.013585
2013,total,72,1547135.06,0.014969
2013,total,73,1394493.17,0.016486
2013,total,74,1263253.2,0.01792
2013,total,75,1344270.73,0.020341
2013,total,76,1301845.32,0.022747
2013,total,77,1308112.25,0.025433
2013,total,78,1191740.04,0.029027
2013,total,79,1136893.06,0.032252
2013,total,80,1096574.9,0.037165
2013,total,81,1011808.16,0.042715
2013,total,82,960739.4,0.047566
2013,total,83,856162.12,0.053825
2013,total,84,808100.41,0.06024
2013,total,85,718466.33,0.068445
2013,total,86,653194.8,0.077366
2013,total,87,582633.3,0.087346
2013,total,88,493717.92,0.098099
2013,total,89,411199.7,0.110109
2013,total,90,342328.34,0.123573
2013,total,91,285928.53,0.138388
2013,total,92,235605.46,0.156524
2013,total,93,188308.64,0.174053
2013,total,94,133655.71,0.194734
2013,total,95,107039.33,0.221534
2013,total,96,82963.11,0.247154
2013,total,97,62434.79,0.272035
2013,total,98,45019.1,0.301414
2013,total,99,31908.97,0.331534
2013,total,100,20957.41,0.357459
2013,total,101,13588.77,0.398041
2013,total,102,8358.63,0.432428
2013,total,103,4881.95,0.481686
2013,total,104,2853.77,0.493711
2013,total,105,1600.18,0.518403
2013,total,106,797.11,0.53981
2013,total,107,352.62,0.607282
2013,total,108,184.68,0.682706
2013,total,109,99.06,0.636374
2013,total,110,86.82,0.645277
2014,female,0,488555.74,0.001986
2014,female,1,493709.9,3.32e-4
2014,female,2,498219.76,1.99e-4
2014,female,3,505670.52,1.05e-4
2014,female,4,506952.07,1.09e-4
2014,female,5,513711.56,1.07e-4
2014,female,6,518432.07,7.7e-5
2014,female,7,516488.24,5.8e-5
2014,female,8,512793.23,4.5e-5
2014,female,9,522742.18,6.9e-5
2014,female,10,534986.09,6.4e-5
2014,female,11,546554.23,6.6e-5
2014,female,12,561339.69,6.6e-5
2014,female,13,567287.86,6e-5
2014,female,14,572927.67,7.3e-5
2014,female,15,581077.13,8.6e-5
2014,female,16,582994.34,8.2e-5
2014,female,17,581533.54,1.31e-4
2014,female,18,576335.24,1.51e-4
2014,female,19,586121.92,1.78e-4
2014,female,20,575214.39,1.95e-4
2014,female,21,575632.59,2.07e-4
2014,female,22,575708.34,2.28e-4
2014,female,23,574698.9,2.59e-4
2014,female,24,588068.32,2.45e-4
2014,female,25,605108.03,2.46e-4
2014,female,26,617179.84,3.05e-4
2014,female,27,639902.34,2.94e-4
2014,female,28,657622.39,2.8e-4
2014,female,29,683707.81,2.97e-4
2014,female,30,701762.24,3.39e-4
2014,female,31,712517.08,3.72e-4
2014,female,32,713349.55,3.52e-4
2014,female,33,731321.45,3.65e-4
2014,female,34,760902.69,3.96e-4
2014,female,35,783069.35,4.36e-4
2014,female,36,813672.75,4.72e-4
2014,female,37,839791.73,4.68e-4
2014,female,38,881733.06,5.66e-4
2014,female,39,929505.67,5.89e-4
2014,female,40,964761.37,6.61e-4
2014,female,41,976770.88,7.07e-4
2014,female,42,955111.6,8.03e-4
2014,female,43,927542.35,7.98e-4
2014,female,44,905688.33,8.64e-4
2014,female,45,900735.74,0.001006
2014,female,46,865069.43,0.001128
2014,female,47,832911.06,0.001174
2014,female,48,764244.24,0.001242
2014,female,49,810687.63,0.001443
2014,female,50,789511.95,0.001504
2014,female,51,774140.35,0.001668
2014,female,52,756104.82,0.001833
2014,female,53,747255.56,0.001982
2014,female,54,754322.27,0.002048
2014,female,55,768348.13,0.002327
2014,female,56,741691.05,0.002447
2014,female,57,749512.62,0.002623
2014,female,58,772928.9,0.00272
2014,female,59,796349.15,0.002979
2014,female,60,813742.71,0.003145
2014,female,61,865857.94,0.003499
2014,female,62,917009.9,0.003727
2014,female,63,993810.85,0.004022
2014,female,64,1056367.15,0.004492
2014,female,65,1115768.49,0.004995
2014,female,66,1123414.22,0.005285
2014,female,67,975095.99,0.005561
2014,female,68,686044.66,0.006038
2014,female,69,757981.77,0.006679
2014,female,70,879848.72,0.007353
2014,female,71,849897.26,0.007965
2014,female,72,879222.97,0.008999
2014,female,73,818593.31,0.01007
2014,female,74,742117.97,0.011037
2014,female,75,677333.73,0.012377
2014,female,76,726827.4,0.014207
2014,female,77,709534.59,0.016247
2014,female,78,719868.19,0.018385
2014,female,79,663340.59,0.021524
2014,female,80,641081.57,0.02443
2014,female,81,625518.35,0.028331
2014,female,82,583436.04,0.032851
2014,female,83,561125.1,0.037268
2014,female,84,507041.2,0.04341
2014,female,85,484144.84,0.050543
2014,female,86,435236.33,0.057976
2014,female,87,400499.75,0.067157
2014,female,88,363199.27,0.077838
2014,female,89,314636.08,0.088876
2014,female,90,267625.9,0.1042
2014,female,91,227679.71,0.119283
2014,female,92,191996.88,0.136205
2014,female,93,158202.35,0.155143
2014,female,94,125507.04,0.173574
2014,female,95,87929.22,0.196311
2014,female,96,69709.31,0.220796
2014,female,97,53335,0.246282
2014,female,98,39508.83,0.275137
2014,female,99,28010.5,0.302357
2014,female,100,19477.25,0.348526
2014,female,101,12502.85,0.384101
2014,female,102,7915.02,0.415996
2014,female,103,4733.63,0.44026
2014,female,104,2692.08,0.499116
2014,female,105,1558.21,0.504033
2014,female,106,866.66,0.546038
2014,female,107,418.38,0.590652
2014,female,108,170.78,0.667819
2014,female,109,84.65,0.602834
2014,female,110,94.22,0.520182
2014,male,0,513742.45,0.002164
2014,male,1,517699.89,3.58e-4
2014,male,2,522541.54,1.92e-4
2014,male,3,531273.07,1.3e-4
2014,male,4,532675.73,1.47e-4
2014,male,5,539366.88,1.21e-4
2014,male,6,544250.54,1.07e-4
2014,male,7,541979.15,1.07e-4
2014,male,8,537735.55,7.3e-5
2014,male,9,547729.64,1.02e-4
2014,male,10,560997.75,8e-5
2014,male,11,574211.03,8e-5
2014,male,12,590245.99,1.15e-4
2014,male,13,598307.66,9.5e-5
2014,male,14,605540.33,1.69e-4
2014,male,15,613746.85,1.62e-4
2014,male,16,614810.58,2.23e-4
2014,male,17,613144.09,2.73e-4
2014,male,18,608898.13,3.09e-4
2014,male,19,619254.25,4.03e-4
2014,male,20,606603.28,4.74e-4
2014,male,21,605686.77,5.41e-4
2014,male,22,604269.76,5.75e-4
2014,male,23,601415.84,6.03e-4
2014,male,24,613835.12,5.58e-4
2014,male,25,631598.49,6.09e-4
2014,male,26,644190.79,5.41e-4
2014,male,27,667490.69,5.75e-4
2014,male,28,684324.98,5.99e-4
2014,male,29,708651.15,6.18e-4
2014,male,30,726494.99,6.84e-4
2014,male,31,737294.49,6.4e-4
2014,male,32,737958.25,6.48e-4
2014,male,33,757018.52,7.19e-4
2014,male,34,788479,7.46e-4
2014,male,35,811627.08,7.32e-4
2014,male,36,842413.43,7.78e-4
2014,male,37,869497.27,8.01e-4
2014,male,38,912860.94,9.13e-4
2014,male,39,962360.44,9.8e-4
2014,male,40,997735.76,0.001111
2014,male,41,1009075.44,0.001209
2014,male,42,986870.86,0.001248
2014,male,43,957360.5,0.001422
2014,male,44,933016.78,0.001649
2014,male,45,925504.64,0.001698
2014,male,46,887422.81,0.00195
2014,male,47,852129.07,0.001902
2014,male,48,778912.22,0.002247
2014,male,49,825542.38,0.002535
2014,male,50,803052.17,0.002767
2014,male,51,785275.83,0.003057
2014,male,52,764772.41,0.003321
2014,male,53,753219.01,0.003607
2014,male,54,757026.25,0.004093
2014,male,55,767866.63,0.004386
2014,male,56,738231.48,0.004915
2014,male,57,743685.98,0.005282
2014,male,58,765126.6,0.005745
2014,male,59,785850.16,0.006354
2014,male,60,797535.6,0.007108
2014,male,61,842280.15,0.007782
2014,male,62,887204.22,0.008561
2014,male,63,956455.19,0.009409
2014,male,64,1009925.75,0.010716
2014,male,65,1059668.73,0.011848
2014,male,66,1060961.14,0.012629
2014,male,67,913371.03,0.01379
2014,male,68,630767.49,0.014715
2014,male,69,683656.66,0.016592
2014,male,70,784331.87,0.017882
2014,male,71,749967.43,0.019653
2014,male,72,767107.92,0.021216
2014,male,73,704872.72,0.023388
2014,male,74,628936.57,0.025302
2014,male,75,562373.45,0.027869
2014,male,76,589510.23,0.031702
2014,male,77,562062.16,0.036101
2014,male,78,554197.33,0.040009
2014,male,79,493334,0.045432
2014,male,80,458547.79,0.050405
2014,male,81,430211.7,0.058688
2014,male,82,385574.54,0.066583
2014,male,83,353495.99,0.073578
2014,male,84,302641.44,0.08525
2014,male,85,274144.96,0.094502
2014,male,86,233607.06,0.1069
2014,male,87,202013.57,0.1192
2014,male,88,168447.22,0.134014
2014,male,89,131213.86,0.149611
2014,male,90,98774.43,0.166302
2014,male,91,73075.93,0.18518
2014,male,92,55258.88,0.20687
2014,male,93,42071.21,0.22364
2014,male,94,31692.52,0.251329
2014,male,95,20929.2,0.27743
2014,male,96,15428.02,0.308498
2014,male,97,10994.72,0.343141
2014,male,98,7608.95,0.363907
2014,male,99,5011.36,0.388613
2014,male,100,3249.29,0.423003
2014,male,101,1880.39,0.464031
2014,male,102,1082.58,0.475641
2014,male,103,605.99,0.482728
2014,male,104,327.74,0.516565
2014,male,105,165.18,0.545839
2014,male,106,66.62,0.631504
2014,male,107,35.28,0.681598
2014,male,108,13.7,0.511659
2014,male,109,5.35,0.561013
2014,male,110,6.43,0.935397
2014,total,0,1002298.19,0.002078
2014,total,1,1011409.79,3.45e-4
2014,total,2,1020761.31,1.95e-4
2014,total,3,1036943.58,1.18e-4
2014,total,4,1039627.8,1.28e-4
2014,total,5,1053078.44,1.14e-4
2014,total,6,1062682.61,9.2e-5
2014,total,7,1058467.39,8.3e-5
2014,total,8,1050528.79,5.9e-5
2014,total,9,1070471.82,8.6e-5
2014,total,10,1095983.83,7.2e-5
2014,total,11,1120765.26,7.3e-5
2014,total,12,1151585.68,9.1e-5
2014,total,13,1165595.52,7.8e-5
2014,total,14,1178468,1.22e-4
2014,total,15,1194823.98,1.25e-4
2014,total,16,1197804.92,1.55e-4
2014,total,17,1194677.64,2.04e-4
2014,total,18,1185233.37,2.32e-4
2014,total,19,1205376.18,2.93e-4
2014,total,20,1181817.67,3.38e-4
2014,total,21,1181319.37,3.78e-4
2014,total,22,1179978.1,4.06e-4
2014,total,23,1176114.74,4.35e-4
2014,total,24,1201903.44,4.05e-4
2014,total,25,1236706.52,4.32e-4
2014,total,26,1261370.63,4.25e-4
